id_client;id_sous_sous_centrale;sous_sous_centrale;id_sous_centrale;sous_centrale;id_centrale;centrale
4031;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3305;3908;SCALANDES;3990;GALEC;3999;LUCIE
3306;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3307;3908;SCALANDES;3990;GALEC;3999;LUCIE
3308;3902;SCARMOR;3990;GALEC;3999;LUCIE
3309;3902;SCARMOR;3990;GALEC;3999;LUCIE
4032;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3310;3908;SCALANDES;3990;GALEC;3999;LUCIE
12079;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3311;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3312;3902;SCARMOR;3990;GALEC;3999;LUCIE
21105;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
5014;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12080;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5015;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12085;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12084;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12081;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12083;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12082;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3313;3905;LECASUD;3990;GALEC;3999;LUCIE
3314;3909;SCAOUEST;3990;GALEC;3999;LUCIE
5016;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
13000;13000;DIAPAR;11990;ASSOCIES PROVERA;10000;PROVERA
12086;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3303;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3315;3911;SCAPEST;3990;GALEC;3999;LUCIE
4033;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3316;3902;SCARMOR;3990;GALEC;3999;LUCIE
12087;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5017;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9013;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3317;3904;SOCARA;3990;GALEC;3999;LUCIE
3318;3904;SOCARA;3990;GALEC;3999;LUCIE
5018;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4034;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
12088;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3319;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3278;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3279;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3320;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3321;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
3322;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3323;3905;LECASUD;3990;GALEC;3999;LUCIE
5019;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3324;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
12089;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12090;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3325;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
12091;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12092;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12093;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3326;3907;SCASO;3990;GALEC;3999;LUCIE
12094;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5020;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12095;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12096;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3327;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
12097;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
4035;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
3328;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3329;3909;SCAOUEST;3990;GALEC;3999;LUCIE
3330;3902;SCARMOR;3990;GALEC;3999;LUCIE
3331;3916;SOCAMIL;3990;GALEC;3999;LUCIE
3332;3902;SCARMOR;3990;GALEC;3999;LUCIE
12098;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12099;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12100;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12101;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
4036;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
12102;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3334;3904;SOCARA;3990;GALEC;3999;LUCIE
12104;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12103;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3333;3909;SCAOUEST;3990;GALEC;3999;LUCIE
5021;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5022;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12105;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
4037;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4038;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
12106;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12107;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12108;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12109;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3335;3904;SOCARA;3990;GALEC;3999;LUCIE
3336;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
4039;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
5023;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12110;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12111;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12112;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12113;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12114;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12115;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12116;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12117;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3337;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
12118;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3338;3905;LECASUD;3990;GALEC;3999;LUCIE
3918;3918;SCAPARF;3990;GALEC;3999;LUCIE
3339;3904;SOCARA;3990;GALEC;3999;LUCIE
12119;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12120;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5024;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12121;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3340;3904;SOCARA;3990;GALEC;3999;LUCIE
5025;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12122;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12123;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12124;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3341;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
31001;31000;SOUS CENTRALE CHAMPION;31990;CENTRALE CHAMPION;30000;GROUPE CARREFOUR
12125;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12126;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12127;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5026;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5027;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12128;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5028;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12129;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5029;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3342;3905;LECASUD;3990;GALEC;3999;LUCIE
7136;7905;AUCHAN PARIS EST SOUS CENTRALE;7990;SA AUCHAN FRANCE;7999;EURAUCHAN CROIX
12130;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3343;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
90017;90908;PORTUGAL;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
5030;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12131;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
90018;90907;SLOVENIE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
12132;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12133;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5031;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12134;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
90020;90901;ITALIE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
90021;90909;REPUBLIQUE TCHEQUE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
12135;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
90022;90910;BELGIQUE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
11000;11000;CORA;11990;ASSOCIES PROVERA;10000;PROVERA
12136;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12137;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12138;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3345;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
12139;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
90024;90902;SUISSE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5032;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5033;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4040;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
12140;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
12000;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3346;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
5034;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12141;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5035;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3344;3907;SCASO;3990;GALEC;3999;LUCIE
3347;3904;SOCARA;3990;GALEC;3999;LUCIE
4041;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
12142;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
9014;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5036;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4042;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
12143;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3348;3907;SCASO;3990;GALEC;3999;LUCIE
5037;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12144;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3349;3902;SCARMOR;3990;GALEC;3999;LUCIE
3350;3902;SCARMOR;3990;GALEC;3999;LUCIE
3351;3902;SCARMOR;3990;GALEC;3999;LUCIE
3352;3902;SCARMOR;3990;GALEC;3999;LUCIE
3353;3902;SCARMOR;3990;GALEC;3999;LUCIE
3354;3902;SCARMOR;3990;GALEC;3999;LUCIE
3355;3902;SCARMOR;3990;GALEC;3999;LUCIE
3356;3902;SCARMOR;3990;GALEC;3999;LUCIE
3357;3902;SCARMOR;3990;GALEC;3999;LUCIE
3358;3902;SCARMOR;3990;GALEC;3999;LUCIE
3359;3902;SCARMOR;3990;GALEC;3999;LUCIE
4045;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4046;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3360;3905;LECASUD;3990;GALEC;3999;LUCIE
21106;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
4902;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
4044;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4901;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4904;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4047;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
12145;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
4903;4903;SYSTEME U NORD-OUEST;4990;SYSTEME U;3999;LUCIE
3361;3905;LECASUD;3990;GALEC;3999;LUCIE
5042;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
21073;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21107;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21108;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21109;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21110;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21111;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
4043;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3362;3916;SOCAMIL;3990;GALEC;3999;LUCIE
3363;3909;SCAOUEST;3990;GALEC;3999;LUCIE
12146;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
90025;90910;BELGIQUE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
4049;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3364;3916;SOCAMIL;3990;GALEC;3999;LUCIE
4050;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
12147;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3365;3904;SOCARA;3990;GALEC;3999;LUCIE
13001;13090;G20 SOUS CENTRALE;11991;AFFILIES PROVERA;10000;PROVERA
3366;3905;LECASUD;3990;GALEC;3999;LUCIE
31002;31000;SOUS CENTRALE CHAMPION;31990;CENTRALE CHAMPION;30000;GROUPE CARREFOUR
5043;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5044;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3367;3908;SCALANDES;3990;GALEC;3999;LUCIE
3368;3907;SCASO;3990;GALEC;3999;LUCIE
4048;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5045;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5046;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
21112;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
5047;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5048;5901;PRODUITS D'ENTRETIEN;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9002;906909;PERSONNEL ABC;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3369;3916;SOCAMIL;3990;GALEC;3999;LUCIE
9015;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
9016;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3371;3916;SOCAMIL;3990;GALEC;3999;LUCIE
3185;3916;SOCAMIL;3990;GALEC;3999;LUCIE
3372;3916;SOCAMIL;3990;GALEC;3999;LUCIE
3373;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3374;3916;SOCAMIL;3990;GALEC;3999;LUCIE
9018;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
9019;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5049;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3375;3905;LECASUD;3990;GALEC;3999;LUCIE
90026;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5040;5901;PRODUITS D'ENTRETIEN;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5041;5901;PRODUITS D'ENTRETIEN;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5038;5901;PRODUITS D'ENTRETIEN;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5050;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
12148;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
21113;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3376;3912;SCACENTRE;3990;GALEC;3999;LUCIE
3377;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3378;3914;SCACHAP;3990;GALEC;3999;LUCIE
4029;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4051;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4052;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90027;90911;ANGLETERRE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
4053;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4054;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4055;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
4056;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3379;3908;SCALANDES;3990;GALEC;3999;LUCIE
3380;3910;SOCAMAINE;3990;GALEC;3999;LUCIE
3381;3905;LECASUD;3990;GALEC;3999;LUCIE
5051;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5052;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3382;3910;SOCAMAINE;3990;GALEC;3999;LUCIE
9022;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
12149;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
3383;3916;SOCAMIL;3990;GALEC;3999;LUCIE
4057;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5053;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
21114;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3384;3904;SOCARA;3990;GALEC;3999;LUCIE
3385;3905;LECASUD;3990;GALEC;3999;LUCIE
3386;3916;SOCAMIL;3990;GALEC;3999;LUCIE
5054;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5058;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
31003;31000;SOUS CENTRALE CHAMPION;31990;CENTRALE CHAMPION;30000;GROUPE CARREFOUR
5056;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9023;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3387;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
5059;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3388;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
4059;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3390;3905;LECASUD;3990;GALEC;3999;LUCIE
3389;3914;SCACHAP;3990;GALEC;3999;LUCIE
5055;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9024;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
90032;90920;CANADA;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
4061;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
21115;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3391;3914;SCACHAP;3990;GALEC;3999;LUCIE
4062;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
21116;23000;CASINO DIVERS SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3392;3907;SCASO;3990;GALEC;3999;LUCIE
5060;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5057;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3393;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
99010;99901;GUADELOUPE + MARTINIQUE;99000;CENTRALE DOM TOM;99999;ETRANGER + DOM TOM
9026;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3394;3914;SCACHAP;3990;GALEC;3999;LUCIE
3395;3906;SCANORMANDE;3990;GALEC;3999;LUCIE
3396;3902;SCARMOR;3990;GALEC;3999;LUCIE
3397;3902;SCARMOR;3990;GALEC;3999;LUCIE
3398;3902;SCARMOR;3990;GALEC;3999;LUCIE
21117;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
5061;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3400;3910;SOCAMAINE;3990;GALEC;3999;LUCIE
4058;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3399;3908;SCALANDES;3990;GALEC;3999;LUCIE
5062;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5063;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90052;90915;PAYS BAS;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
90050;90930;CHINE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90033;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3401;3908;SCALANDES;3990;GALEC;3999;LUCIE
21118;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3402;3905;LECASUD;3990;GALEC;3999;LUCIE
21119;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
